,0,1,2,3,4
altobicarbonato,alto,bicarbonato,9.75,8,6
altoóxido,alto,óxido,11.5,4,4
altomagnésio,alto,magnésio,5.46875,8,8
altoacidose,alto,acidose,36.0,2,2
altoruminal,alto,ruminal,37.0,3,2
altolíquido,alto,líquido,4.5625,14,8
perdaalta,perda,alta,14.6875,9,6
perdademanda,perda,demanda,2.0,3,2
perdanutriente,perda,nutriente,3.0,3,2
perdabaixo,perda,baixo,24.703125,10,8
perdaconcentrado,perda,concentrado,5.0,4,2
perdadensidade,perda,densidade,3.0,3,2
perdaconcentração,perda,concentração,1.0,5,4
perdanutrientes,perda,nutrientes,2.0,5,4
perdaconcentrar,perda,concentrar,2.75,10,6
perdavolumoso,perda,volumoso,3.75,10,6
perdabalancear,perda,balancear,7.0,5,4
perdamineral,perda,mineral,7.0,7,6
perdatamponante,perda,tamponante,11.0,8,4
perdabicarbonato,perda,bicarbonato,12.0,5,4
perdaóxido,perda,óxido,13.0,5,4
perdamagnésio,perda,magnésio,14.0,5,4
perdabase,perda,base,15.0,5,4
perdaacidose,perda,acidose,21.0,5,4
perdaruminal,perda,ruminal,22.0,8,4
perdalíquido,perda,líquido,25.0,5,4
perdaexcesso,perda,excesso,5.53125,17,14
perdafibra,perda,fibra,30.0,5,4
perdadetergente,perda,detergente,24.25,7,6
altademanda,alta,demanda,5.5,4,4
altanutriente,alta,nutriente,33.236328125,12,12
altaseco,alta,seco,3.2431640625,13,12
altabaixo,alta,baixo,30.0751953125,13,12
altagrande,alta,grande,12.49233627319336,22,20
altadensidade,alta,densidade,10.0,2,2
altaenergético,alta,energético,11.0,2,2
altadieta,alta,dieta,10.5,16,8
altaconcentração,alta,concentração,8.2138671875,14,12
altanutrientes,alta,nutrientes,31.875,6,6
altavolumoso,alta,volumoso,2.3125,13,12
altabalancear,alta,balancear,20.0,2,2
altaproteína,alta,proteína,1.75,8,8
altamineral,alta,mineral,6.312580108642578,20,20
altatamponante,alta,tamponante,11.25,5,4
altabicarbonato,alta,bicarbonato,12.25,4,4
altaóxido,alta,óxido,26.0,2,2
altamagnésio,alta,magnésio,9.375,6,6
altabase,alta,base,8.5,8,6
altaacidose,alta,acidose,34.0,2,2
altaruminal,alta,ruminal,35.0,3,2
altalíquido,alta,líquido,5.1875,6,6
altafibra,alta,fibra,43.0,2,2
altadetergente,alta,detergente,13.25,4,4
demandanutriente,demanda,nutriente,1.0,2,2
demandaseco,demanda,seco,2.0,3,2
demandabaixo,demanda,baixo,4.0,3,2
demandafase,demanda,fase,6.0,2,2
demandaconcentrado,demanda,concentrado,7.0,3,2
demandagrande,demanda,grande,8.0,2,2
demandadensidade,demanda,densidade,9.0,2,2
demandaenergético,demanda,energético,10.0,2,2
demandadieta,demanda,dieta,6.5,10,4
demandaconcentração,demanda,concentração,13.0,2,2
demandanutrientes,demanda,nutrientes,14.0,2,2
demandaconcentrar,demanda,concentrar,17.0,3,2
demandavolumoso,demanda,volumoso,18.0,3,2
demandabalancear,demanda,balancear,19.0,2,2
demandaproteína,demanda,proteína,21.0,2,2
demandamineral,demanda,mineral,7.0,4,4
demandatamponante,demanda,tamponante,23.0,3,2
demandabicarbonato,demanda,bicarbonato,24.0,2,2
demandaóxido,demanda,óxido,25.0,2,2
demandamagnésio,demanda,magnésio,26.0,2,2
demandabase,demanda,base,27.0,2,2
demandaacidose,demanda,acidose,33.0,2,2
demandaruminal,demanda,ruminal,34.0,3,2
demandalíquido,demanda,líquido,37.0,2,2
demandaexcesso,demanda,excesso,12.75,4,4
demandafibra,demanda,fibra,42.0,2,2
demandadetergente,demanda,detergente,43.0,2,2
nutrienteseco,nutriente,seco,41.710845947265625,31,18
nutrientefase,nutriente,fase,18.921875,10,8
nutrientegrande,nutriente,grande,3.991273880004883,32,22
nutrientedensidade,nutriente,densidade,8.0,2,2
nutrienteconcentração,nutriente,concentração,28.2919921875,16,12
nutrientenutrientes,nutriente,nutrientes,8.03125,12,8
nutrientebalancear,nutriente,balancear,6.515625,10,8
nutrientetamponante,nutriente,tamponante,22.0,3,2
nutrientebicarbonato,nutriente,bicarbonato,23.0,2,2
nutrienteóxido,nutriente,óxido,9.75,4,4
nutrientemagnésio,nutriente,magnésio,6.5458984375,14,12
nutrienteacidose,nutriente,acidose,32.0,2,2
nutrienteexcesso,nutriente,excesso,40.953125,16,8
nutrientedetergente,nutriente,detergente,42.0,2,2
secodensidade,seco,densidade,7.0,3,2
secoconcentração,seco,concentração,21.40625,15,10
seconutrientes,seco,nutrientes,6.75,5,4
secotamponante,seco,tamponante,3.0,4,2
secobicarbonato,seco,bicarbonato,6.25,5,4
secoóxido,seco,óxido,3.0,3,2
secomagnésio,seco,magnésio,9.640625,9,8
secoacidose,seco,acidose,5.0,5,4
secoruminal,seco,ruminal,24.75,12,6
secolíquido,seco,líquido,63.375,13,8
secoexcesso,seco,excesso,5.609375,13,10
baixofase,baixo,fase,26.0,5,4
baixoconcentrado,baixo,concentrado,3.0,4,2
baixogrande,baixo,grande,18.877243945607916,45,34
baixodensidade,baixo,densidade,6.125,7,6
baixoenergético,baixo,energético,6.0,3,2
baixodieta,baixo,dieta,16.375,11,6
baixoconcentração,baixo,concentração,8.18975830078125,17,16
baixonutrientes,baixo,nutrientes,10.0,3,2
baixobalancear,baixo,balancear,15.0,3,2
baixotamponante,baixo,tamponante,5.0,4,2
baixobicarbonato,baixo,bicarbonato,12.0,3,2
baixoóxido,baixo,óxido,11.0,3,2
baixomagnésio,baixo,magnésio,3.25,5,4
baixobase,baixo,base,8.126953125,13,12
baixoacidose,baixo,acidose,3.0,3,2
baixoruminal,baixo,ruminal,2.0,4,2
baixolíquido,baixo,líquido,15.765625,11,10
baixoexcesso,baixo,excesso,24.0,7,6
baixodetergente,baixo,detergente,7.0,7,6
fasedensidade,fase,densidade,29.25,6,6
faseconcentração,fase,concentração,7.0,2,2
fasenutrientes,fase,nutrientes,3.5,4,4
fasetamponante,fase,tamponante,17.0,3,2
fasebicarbonato,fase,bicarbonato,18.0,2,2
faseóxido,fase,óxido,19.0,2,2
fasemagnésio,fase,magnésio,8.75,4,4
faseacidose,fase,acidose,27.0,2,2
faseruminal,fase,ruminal,28.0,3,2
faselíquido,fase,líquido,11.3125,6,6
fasefibra,fase,fibra,36.0,2,2
fasedetergente,fase,detergente,37.0,2,2
concentradodensidade,concentrado,densidade,2.0,3,2
concentradoenergético,concentrado,energético,3.0,3,2
concentradoconcentração,concentrado,concentração,6.0,3,2
concentradonutrientes,concentrado,nutrientes,3.0625,7,6
concentradotamponante,concentrado,tamponante,3.75,6,4
concentradobicarbonato,concentrado,bicarbonato,4.0,9,6
concentradoóxido,concentrado,óxido,8.25,5,4
concentradomagnésio,concentrado,magnésio,7.25,5,4
concentradoacidose,concentrado,acidose,7.0,3,2
concentradoruminal,concentrado,ruminal,2.0,4,2
concentradolíquido,concentrado,líquido,3.0,3,2
concentradofibra,concentrado,fibra,2.0,5,4
concentradodetergente,concentrado,detergente,3.0,5,4
grandedensidade,grande,densidade,19.421875,8,8
grandenutrientes,grande,nutrientes,4.6875,6,6
grandetamponante,grande,tamponante,15.0,3,2
grandebicarbonato,grande,bicarbonato,16.0,2,2
grandeóxido,grande,óxido,17.0,2,2
grandemagnésio,grande,magnésio,35.8125,10,6
grandeacidose,grande,acidose,25.0,2,2
granderuminal,grande,ruminal,26.0,3,2
grandelíquido,grande,líquido,1.019287109375,36,14
densidadeenergético,densidade,energético,1.0,4,4
densidadedieta,densidade,dieta,20.0,10,4
densidadeconcentração,densidade,concentração,13.0,6,4
densidadenutrientes,densidade,nutrientes,5.0,2,2
densidadeconcentrar,densidade,concentrar,8.0,3,2
densidadevolumoso,densidade,volumoso,32.25,5,4
densidadebalancear,densidade,balancear,10.0,2,2
densidadeproteína,densidade,proteína,17.25,4,4
densidademineral,densidade,mineral,23.5,4,4
densidadetamponante,densidade,tamponante,26.0,5,4
densidadebicarbonato,densidade,bicarbonato,28.5,4,4
densidadeóxido,densidade,óxido,29.5,4,4
densidademagnésio,densidade,magnésio,30.5,4,4
densidadebase,densidade,base,16.125,6,6
densidadeacidose,densidade,acidose,12.75,4,4
densidaderuminal,densidade,ruminal,29.5,5,4
densidadelíquido,densidade,líquido,28.0,2,2
densidadeexcesso,densidade,excesso,26.859375,8,8
densidadefibra,densidade,fibra,3.9375,6,6
densidadedetergente,densidade,detergente,34.0,2,2
energéticoconcentração,energético,concentração,12.0,6,4
energéticonutrientes,energético,nutrientes,4.0,2,2
energéticovolumoso,energético,volumoso,31.25,5,4
energéticobalancear,energético,balancear,9.0,2,2
energéticomineral,energético,mineral,22.5,4,4
energéticotamponante,energético,tamponante,25.0,5,4
energéticobicarbonato,energético,bicarbonato,27.5,4,4
energéticoóxido,energético,óxido,28.5,4,4
energéticomagnésio,energético,magnésio,29.5,4,4
energéticobase,energético,base,27.5,4,4
energéticoacidose,energético,acidose,11.75,4,4
energéticodetergente,energético,detergente,33.0,2,2
dietaconcentração,dieta,concentração,13.23828125,18,10
dietanutrientes,dieta,nutrientes,4.005859375,20,14
dietatamponante,dieta,tamponante,2.0,23,12
dietabicarbonato,dieta,bicarbonato,4.9375,16,12
dietaóxido,dieta,óxido,5.875,16,12
dietamagnésio,dieta,magnésio,12.046875,24,16
dietaacidose,dieta,acidose,13.75,18,12
dietaruminal,dieta,ruminal,3.78125,35,16
dietalíquido,dieta,líquido,8.0,14,10
concentraçãonutrientes,concentração,nutrientes,4.75,6,4
concentraçãoconcentrar,concentração,concentrar,9.8125,7,6
concentraçãovolumoso,concentração,volumoso,7.6953125,15,10
concentraçãobalancear,concentração,balancear,6.0,2,2
concentraçãoproteína,concentração,proteína,9.485076904296875,18,18
concentraçãomineral,concentração,mineral,15.497088432312012,26,22
concentraçãotamponante,concentração,tamponante,9.0625,7,6
concentraçãobicarbonato,concentração,bicarbonato,11.9375,6,6
concentraçãoóxido,concentração,óxido,12.9375,6,6
concentraçãomagnésio,concentração,magnésio,5.35150146484375,20,16
concentraçãobase,concentração,base,10.82421875,10,10
concentraçãoacidose,concentração,acidose,10.25,6,4
concentraçãoruminal,concentração,ruminal,10.6875,7,6
concentraçãolíquido,concentração,líquido,6.75,10,6
concentraçãoexcesso,concentração,excesso,43.63671875,12,10
concentraçãofibra,concentração,fibra,1.109375,16,10
concentraçãodetergente,concentração,detergente,15.0,6,6
nutrientesconcentrar,nutrientes,concentrar,18.0703125,11,10
nutrientesvolumoso,nutrientes,volumoso,11.078125,11,8
nutrientesbalancear,nutrientes,balancear,8.0,4,4
nutrientesproteína,nutrientes,proteína,27.625,6,6
nutrientesmineral,nutrientes,mineral,3.40625,8,8
nutrientestamponante,nutrientes,tamponante,9.0,3,2
nutrientesbicarbonato,nutrientes,bicarbonato,10.0,2,2
nutrientesóxido,nutrientes,óxido,11.0,2,2
nutrientesmagnésio,nutrientes,magnésio,12.0,2,2
nutrientesbase,nutrientes,base,10.0,6,4
nutrientesacidose,nutrientes,acidose,19.0,2,2
nutrientesruminal,nutrientes,ruminal,20.0,3,2
nutrienteslíquido,nutrientes,líquido,23.0,2,2
nutrientesexcesso,nutrientes,excesso,25.0,2,2
nutrientesfibra,nutrientes,fibra,28.0,2,2
nutrientesdetergente,nutrientes,detergente,8.75,4,4
concentrartamponante,concentrar,tamponante,1.0,4,2
concentrarbicarbonato,concentrar,bicarbonato,7.875,7,6
concentraróxido,concentrar,óxido,26.375,7,6
concentrarmagnésio,concentrar,magnésio,10.68115234375,15,14
concentraracidose,concentrar,acidose,3.0,5,4
concentrarruminal,concentrar,ruminal,3.25,10,6
concentrarlíquido,concentrar,líquido,7.0,5,4
concentrardetergente,concentrar,detergente,13.0,5,4
volumosotamponante,volumoso,tamponante,8.75,6,4
volumosobicarbonato,volumoso,bicarbonato,6.75,5,4
volumosoóxido,volumoso,óxido,6.25,5,4
volumosomagnésio,volumoso,magnésio,14.234375,13,8
volumosoacidose,volumoso,acidose,25.25,5,4
volumosoruminal,volumoso,ruminal,7.5,6,4
volumosolíquido,volumoso,líquido,4.0,3,2
volumosoexcesso,volumoso,excesso,32.75,5,4
volumosodetergente,volumoso,detergente,2.0,5,4
balanceartamponante,balancear,tamponante,4.0,3,2
balancearbicarbonato,balancear,bicarbonato,5.0,2,2
balancearóxido,balancear,óxido,4.5,4,4
balancearmagnésio,balancear,magnésio,2.3125,8,8
balancearacidose,balancear,acidose,14.0,2,2
balancearruminal,balancear,ruminal,15.0,3,2
balancearlíquido,balancear,líquido,18.0,2,2
balancearexcesso,balancear,excesso,20.0,2,2
proteínatamponante,proteína,tamponante,8.1875,7,6
proteínabicarbonato,proteína,bicarbonato,9.5625,6,6
proteínaóxido,proteína,óxido,12.25,4,4
proteínamagnésio,proteína,magnésio,7.28515625,10,10
proteínaacidose,proteína,acidose,10.5,4,4
mineraltamponante,mineral,tamponante,2.5,5,4
mineralbicarbonato,mineral,bicarbonato,5.0,4,4
mineralóxido,mineral,óxido,3.01171875,12,12
mineralmagnésio,mineral,magnésio,2.3164825439453125,36,26
mineralacidose,mineral,acidose,16.25,4,4
mineralruminal,mineral,ruminal,6.0,5,4
minerallíquido,mineral,líquido,15.0,2,2
mineralexcesso,mineral,excesso,6.546875,8,8
mineraldetergente,mineral,detergente,21.0,2,2
tamponantebicarbonato,tamponante,bicarbonato,1.375,7,6
tamponanteóxido,tamponante,óxido,3.5,5,4
tamponantemagnésio,tamponante,magnésio,4.5,5,4
tamponantebase,tamponante,base,2.5,5,4
tamponanteacidose,tamponante,acidose,16.25,7,6
tamponanteruminal,tamponante,ruminal,1.5,10,6
tamponantelíquido,tamponante,líquido,6.0,5,4
tamponanteexcesso,tamponante,excesso,26.75,7,6
tamponantefibra,tamponante,fibra,12.9921875,13,12
tamponantedetergente,tamponante,detergente,12.0,5,4
bicarbonatoóxido,bicarbonato,óxido,1.0,8,8
bicarbonatomagnésio,bicarbonato,magnésio,2.0,8,8
bicarbonatobase,bicarbonato,base,1.5,4,4
bicarbonatoacidose,bicarbonato,acidose,20.25,4,4
bicarbonatoruminal,bicarbonato,ruminal,4.0,5,4
bicarbonatolíquido,bicarbonato,líquido,13.0,2,2
bicarbonatoexcesso,bicarbonato,excesso,18.9375,6,6
bicarbonatofibra,bicarbonato,fibra,16.0078125,10,10
bicarbonatodetergente,bicarbonato,detergente,19.0,2,2
óxidomagnésio,óxido,magnésio,1.0,10,8
óxidobase,óxido,base,2.0,4,4
óxidoacidose,óxido,acidose,20.75,4,4
óxidoruminal,óxido,ruminal,4.5,5,4
óxidolíquido,óxido,líquido,12.0,2,2
óxidoexcesso,óxido,excesso,31.25,4,4
óxidofibra,óxido,fibra,17.0,10,10
óxidodetergente,óxido,detergente,18.0,2,2
magnésiobase,magnésio,base,11.125,6,6
magnésioacidose,magnésio,acidose,21.25,4,4
magnésioruminal,magnésio,ruminal,5.0,5,4
magnésiolíquido,magnésio,líquido,11.0,2,2
magnésioexcesso,magnésio,excesso,31.75,4,4
magnésiofibra,magnésio,fibra,17.9921875,10,10
magnésiodetergente,magnésio,detergente,17.0,6,6
baseacidose,base,acidose,18.75,4,4
baseruminal,base,ruminal,2.5,5,4
baselíquido,base,líquido,10.0,2,2
baseexcesso,base,excesso,29.25,4,4
acidoseruminal,acidose,ruminal,16.75,5,4
acidoselíquido,acidose,líquido,4.0,2,2
acidoseexcesso,acidose,excesso,10.5,4,4
acidosefibra,acidose,fibra,5.0625,8,8
acidosedetergente,acidose,detergente,10.0,2,2
ruminalexcesso,ruminal,excesso,25.75,7,6
ruminaldetergente,ruminal,detergente,5.0,5,4
líquidoexcesso,líquido,excesso,65.75,10,6
líquidodetergente,líquido,detergente,6.0,2,2
excessofibra,excesso,fibra,1.5,4,4
excessodetergente,excesso,detergente,4.0,2,2
alimentooferecer,alimento,oferecer,1.0,9,8
alimentosilagem,alimento,silagem,2.982177734375,17,16
alimentoacessar,alimento,acessar,9.0,5,4
alimentopastagem,alimento,pastagem,2.73931884765625,25,18
alimentoforragem,alimento,forragem,6.5625,9,8
alimentonutricional,alimento,nutricional,22.703125,11,10
oferecerdieta,oferecer,dieta,12.25,5,4
oferecerbalancear,oferecer,balancear,2.0,2,2
oferecerproteína,oferecer,proteína,33.5625,6,6
oferecervitamina,oferecer,vitamina,4.0,2,2
oferecermineral,oferecer,mineral,5.0,2,2
oferecerbom,oferecer,bom,5.51519775390625,17,16
oferecersilagem,oferecer,silagem,8.0,2,2
oferecerconcentrado,oferecer,concentrado,10.0,2,2
oferecergarantir,oferecer,garantir,8.75,5,4
ofereceracessar,oferecer,acessar,15.0,2,2
oferecerpastagem,oferecer,pastagem,10.5625,8,6
oferecerforragem,oferecer,forragem,2.109375,8,8
oferecernutricional,oferecer,nutricional,25.0,2,2
dietaacessar,dieta,acessar,4.0,5,4
dietaágua,dieta,água,1.000009223818779,38,30
dietapastagem,dieta,pastagem,2.76171875,33,12
dietaforragem,dieta,forragem,8.6875,19,10
balanceargarantir,balancear,garantir,24.1875,7,6
balancearacessar,balancear,acessar,13.0,2,2
balancearágua,balancear,água,19.4375,9,6
balancearanimal,balancear,animal,6.1416015625,18,12
balancearpastagem,balancear,pastagem,8.75,6,4
balancearforragem,balancear,forragem,7.0,6,4
balancearnutricional,balancear,nutricional,20.75,6,4
proteínaacessar,proteína,acessar,12.0,2,2
proteínapastagem,proteína,pastagem,1.3108329772949219,34,20
proteínaforragem,proteína,forragem,2.4768027663230896,26,26
vitaminasilagem,vitamina,silagem,13.09375,14,10
vitaminagarantir,vitamina,garantir,9.25,7,4
vitaminaacessar,vitamina,acessar,11.0,2,2
vitaminapastagem,vitamina,pastagem,29.25,8,4
vitaminaforragem,vitamina,forragem,15.32421875,10,10
mineralsilagem,mineral,silagem,9.75439453125,20,16
mineralacessar,mineral,acessar,10.0,2,2
mineralpastagem,mineral,pastagem,35.9375,10,6
mineralforragem,mineral,forragem,14.515884399414062,20,18
bomacessar,bom,acessar,15.5,5,4
bomágua,bom,água,7.16029034766084,68,50
bomforragem,bom,forragem,5.928736446244383,91,64
silagemconcentrar,silagem,concentrar,1.28271484375,24,14
silagemconcentrado,silagem,concentrado,3.875,10,6
silagemvolumoso,silagem,volumoso,2.0535888671875,20,16
silagemgarantir,silagem,garantir,3.75,7,4
silagemacessar,silagem,acessar,7.0,2,2
silagemágua,silagem,água,1.53125,17,8
silagemanimal,silagem,animal,4.820577144622803,36,24
silagempastagem,silagem,pastagem,3.828125,12,8
silagemforragem,silagem,forragem,15.168701171875,14,14
silagemnutricional,silagem,nutricional,17.0,2,2
concentraracessar,concentrar,acessar,2.0,6,4
concentrarforragem,concentrar,forragem,5.140625,18,10
concentradogarantir,concentrado,garantir,14.3125,15,6
concentradoacessar,concentrado,acessar,5.0,2,2
concentradoágua,concentrado,água,3.0,5,4
concentradopastagem,concentrado,pastagem,2.6769676208496094,28,20
concentradoforragem,concentrado,forragem,4.8828125,10,10
concentradonutricional,concentrado,nutricional,15.0,2,2
volumosoacessar,volumoso,acessar,3.0,2,2
volumosoforragem,volumoso,forragem,6.0556182861328125,22,18
garantiracessar,garantir,acessar,1.0,3,2
garantirágua,garantir,água,8.3125,10,6
garantiranimal,garantir,animal,10.943377485775272,55,38
garantirpastagem,garantir,pastagem,18.871458888053894,33,26
garantirforragem,garantir,forragem,17.03564453125,17,16
garantirnutricional,garantir,nutricional,37.4375,13,12
acessarágua,acessar,água,1.0,3,2
acessaranimal,acessar,animal,3.0,2,2
acessarpastagem,acessar,pastagem,4.0,4,2
acessarforragem,acessar,forragem,9.0,2,2
acessarnutricional,acessar,nutricional,10.0,2,2
águaforragem,água,forragem,1.2968215942382812,29,22
águanutricional,água,nutricional,13.75,7,6
animalforragem,animal,forragem,4.230038036185614,96,64
pastagemforragem,pastagem,forragem,15.379958883357196,84,62
pastagemnutricional,pastagem,nutricional,35.51166534423828,34,26
forragemnutricional,forragem,nutricional,41.6875,6,6
fibraleiteiro,fibra,leiteiro,2.0,6,2
fibraração,fibra,ração,1.0,7,4
fibraforragem,fibra,forragem,3.125,18,10
fibradistúrbio,fibra,distúrbio,3.0,9,6
fibrametabólico,fibra,metabólico,4.0,9,6
fibradeslocamento,fibra,deslocamento,6.0,9,6
fibradietético,fibra,dietético,1.0,11,8
fibraconfinar,fibra,confinar,20.0,11,8
fibraprincipal,fibra,principal,9.25,13,10
fibrasuplementar,fibra,suplementar,24.0,11,8
fibrarecomendação,fibra,recomendação,26.0,11,8
vacapartícula,vaca,partícula,9.0,6,2
vacaforragem,vaca,forragem,3.703150823712349,35,28
vacadietético,vaca,dietético,4.0,8,4
vacaconfinar,vaca,confinar,1.0,18,14
vacasilagem,vaca,silagem,16.44921875,26,18
vacarecomendação,vaca,recomendação,51.23283386230469,40,26
leiteiroexcesso,leiteiro,excesso,13.1875,7,6
leiteiroração,leiteiro,ração,4.875,7,6
leiteirodensidade,leiteiro,densidade,4.0,3,2
leiteiroenergético,leiteiro,energético,5.0,3,2
leiteiroanimal,leiteiro,animal,5.710417807098283,127,86
leiteiropequeno,leiteiro,pequeno,42.07865333557129,28,22
leiteiropartícula,leiteiro,partícula,9.0,3,2
leiteiroforragem,leiteiro,forragem,4.125,10,6
leiteirodistúrbio,leiteiro,distúrbio,4.25,5,4
leiteirometabólico,leiteiro,metabólico,27.25,7,6
leiteiroacidose,leiteiro,acidose,6.0,3,2
leiteirodeslocamento,leiteiro,deslocamento,5.0,3,2
leiteiroabomaso,leiteiro,abomaso,4.0,3,2
leiteiroteor,leiteiro,teor,9.0,5,4
leiteirogordura,leiteiro,gordura,6.2421875,13,10
leiteiroconcentração,leiteiro,concentração,25.5625,12,8
leiteirodietético,leiteiro,dietético,3.0,5,4
leiteiromicrobiano,leiteiro,microbiano,5.0,5,4
leiteirotamponante,leiteiro,tamponante,15.0,5,4
leiteiroruminal,leiteiro,ruminal,16.75,9,6
leiteirobicarbonato,leiteiro,bicarbonato,6.0,9,6
leiteiroóxido,leiteiro,óxido,8.5,7,6
leiteiromagnésio,leiteiro,magnésio,9.5,7,6
leiteiroconfinar,leiteiro,confinar,22.0,5,4
leiteirosilagem,leiteiro,silagem,16.25,7,6
leiteiroprincipal,leiteiro,principal,16.46484375,15,12
leiteirosuplementar,leiteiro,suplementar,26.0,5,4
