,source,target
3467,zebuíno,acasalamento
3468,zebuíno,guzerá
3469,zebuíno,cruzar
3470,estilosante,inflorescência
3471,estilosante,bermuda
3472,estilosante,cair
3473,estilosante,molécular
3474,estilosante,biológico
3475,estilosante,butírico
3476,estilosante,chorumar
3477,estilosante,guandu
3478,estilosante,estimular
3479,estilosante,galpão
3480,silagem,silo
3481,silagem,rótulo
3482,silagem,aparelho
3483,silagem,serragem
3484,silagem,fermentação
3485,silagem,lona
3486,silagem,vedação
3487,silagem,picar
3488,silagem,compactação
3489,silagem,maternidade
3490,bomba,lácteo
3491,bomba,útero
3492,bomba,precoce
3493,bomba,ovulação
3494,bomba,aborto
3495,bomba,distúrbio
3496,bomba,geladeira
3497,bomba,resíduo
3498,bomba,gêmeo
3499,bomba,demora
3500,bula,excreção
3501,bula,prolapso
3502,bula,vácuo
3503,bula,térmico
3504,bula,sombrear
3505,bula,manipulação
3506,bula,hormônio
3507,bula,armazenamento
3508,bula,face
3509,bula,queijo
3510,pilha,estábulo
3511,pilha,bebedouro
3512,pilha,aminar
3513,pilha,fluido
3514,pilha,inflamação
3515,pilha,baia
3516,pilha,efluente
3517,pilha,aproveitar
3518,pilha,cirurgia
3519,pilha,amônio
3520,guandu,eficiente
3521,guandu,arborização
3522,guandu,orgânico
3523,guandu,lei
3524,guandu,inimigo
3525,guandu,inflorescência
3526,guandu,biológico
3527,guandu,estilosante
3528,guandu,macio
3529,guandu,galpão
3530,somatotropina,basar
3531,somatotropina,energético
3532,somatotropina,vacar
3533,somatotropina,concentrado
3534,somatotropina,gordo
3535,somatotropina,seco
3536,somatotropina,gestante
3537,somatotropina,comer
3538,somatotropina,bezerro
3539,somatotropina,tamponante
3540,abrigo,agudo
3541,abrigo,deslocamento
3542,abrigo,médico
3543,abrigo,espessura
3544,abrigo,fabricante
3545,abrigo,oxigênio
3546,abrigo,sol
3547,abrigo,graxo
3548,abrigo,tratamento
3549,abrigo,pequeno
3550,mourão,malha
3551,mourão,bovil
3552,mourão,vermelhinho
3553,mourão,parede
3554,mourão,casa
3555,mourão,cordão
3556,mourão,parasitose
3557,mourão,entrada
3558,mourão,escuro
3559,mourão,contaminar
3560,eimeriose,operar
3561,eimeriose,agressivo
3562,eimeriose,bicálcico
3563,eimeriose,micronutriente
3564,eimeriose,montar
3565,eimeriose,diferir
3566,eimeriose,evaporativo
3567,eimeriose,eletroejaculação
3568,eimeriose,eucalipto
3569,eimeriose,delgar
3570,regime,pesagem
3571,regime,permanente
3572,regime,emagrecer
3573,regime,emagrecimento
3574,regime,intramamário
3575,regime,vaca
3576,regime,acessar
3577,regime,raça
3578,regime,digestível
3579,regime,corporal
3580,temperatura,endereço
3581,temperatura,ovo
3582,temperatura,carrapaticida
3583,temperatura,abdômen
3584,temperatura,larva
3585,temperatura,parte
3586,temperatura,butírico
3587,temperatura,herbáceo
3588,temperatura,evaporação
3589,temperatura,fator
3590,cavalo,enfermidade
3591,cavalo,descornar
3592,cavalo,verminose
3593,cavalo,ar
3594,cavalo,lateral
3595,cavalo,gás
3596,cavalo,cortar
3597,cavalo,equino
3598,cavalo,doença
3599,cavalo,estaçãar
3600,populaçãar,exigência
3601,populaçãar,nitrogenada
3602,populaçãar,alumínio
3603,populaçãar,babesiose
3604,populaçãar,maculoso
3605,populaçãar,extração
3606,populaçãar,sativa
3607,populaçãar,fitoterápico
3608,populaçãar,nitrogênio
3609,populaçãar,forragem
3610,forragear,inseto
3611,forragear,cigarra
3612,forragear,drenar
3613,forragear,vegetal
3614,forragear,verão
3615,forragear,tóxico
3616,forragear,vegetativo
3617,forragear,caule
3618,forragear,preparar
3619,forragear,ressecamento
3620,nutrir,intramamária
3621,nutrir,medicamento
3622,nutrir,microbiológico
3623,nutrir,plástico
3624,nutrir,cisto
3625,nutrir,subclínica
3626,nutrir,palpação
3627,nutrir,subclínico
3628,nutrir,ordenhador
3629,nutrir,muscular
3630,excreção,útil
3631,excreção,vaginal
3632,excreção,bula
3633,excreção,cru
3634,excreção,hormônio
3635,excreção,prolapso
3636,excreção,vácuo
3637,excreção,manual
3638,excreção,sombrear
3639,excreção,textura
3640,proporção,corrente
3641,proporção,carbonato
3642,proporção,coliforme
3643,proporção,aureu
3644,proporção,proliferação
3645,proporção,apetite
3646,proporção,suficiente
3647,proporção,entrar
3648,proporção,fitoterapia
3649,proporção,pele
3650,folicular,mucoso
3651,folicular,prescrever
3652,folicular,prostaglandina
3653,folicular,febre
3654,folicular,açúcar
3655,folicular,cortar
3656,folicular,prostração
3657,folicular,intestino
3658,folicular,infecção
3659,folicular,ar
3660,prostrar,desânimo
3661,prostrar,gel
3662,prostrar,sanguíneo
3663,prostrar,debilitar
3664,prostrar,cor
3665,prostrar,diagnosticar
3666,prostrar,criopreservação
3667,prostrar,inflamatório
3668,prostrar,tampão
3669,prostrar,infeccioso
3670,paternidade,pedra
3671,paternidade,profissional
3672,paternidade,secretar
3673,paternidade,metabolismo
3674,paternidade,saginatar
3675,paternidade,enxofre
3676,paternidade,olho
3677,paternidade,matar
3678,paternidade,quente
3679,paternidade,bovina
3680,rotativo,forragem
3681,rotativo,gênerar
3682,rotativo,maculoso
3683,rotativo,capim
3684,rotativo,hectare
3685,rotativo,samambaia
3686,rotativo,plantar
3687,rotativo,espécie
3688,rotativo,ressemeadura
3689,rotativo,reflexo
3690,gás,fervente
3691,gás,baixo
3692,gás,ferir
3693,gás,helminto
3694,gás,queimar
3695,gás,grão
3696,gás,equino
3697,gás,alto
3698,gás,diarrear
3699,gás,verminose
3700,guzer,progênie
3701,guzer,genético
3702,guzer,zebuíno
3703,guzer,puro
3704,guzer,gir
3705,guzer,heterose
3706,guzer,guzerá
3707,guzer,cruzamento
3708,guzer,zebuína
3709,guzer,acasalamento
3710,fervente,alto
3711,fervente,baixo
3712,fervente,grão
3713,fervente,gás
3714,fervente,queimar
3715,fervente,creme
3716,fervente,seca
3717,fervente,combate
3718,fervente,população
3719,fervente,helminto
3720,instalação,iodar
3721,instalação,enzima
3722,instalação,risco
3723,instalação,boca
3724,instalação,ferir
3725,instalação,aminoácido
3726,instalação,tomar
3727,instalação,tecido
3728,instalação,bezerreiro
3729,instalação,partícula
3730,oferecer,calor
3731,oferecer,campilobacteriose
3732,oferecer,geladeira
3733,oferecer,calórico
3734,oferecer,fraco
3735,oferecer,somático
3736,oferecer,tricomonose
3737,oferecer,casco
3738,oferecer,célula
3739,oferecer,lácteo
3740,reciclável,nuclear
3741,reciclável,maneira
3742,reciclável,transgênico
3743,reciclável,estéril
3744,reciclável,nucleotídeo
3745,reciclável,fertirrigação
3746,reciclável,ver
3747,reciclável,aquoso
3748,reciclável,pesar
3749,reciclável,tampão
3750,palatável,cobertura
3751,palatável,fértil
3752,palatável,carga
3753,palatável,cespitoso
3754,palatável,doméstico
3755,palatável,mineralizar
3756,palatável,ereto
3757,palatável,colher
3758,palatável,bom
3759,palatável,estolão
3760,fenótipo,testar
3761,fenótipo,mocho
3762,fenótipo,mãe
3763,fenótipo,chifre
3764,fenótipo,descendente
3765,fenótipo,teta
3766,fenótipo,objetivo
3767,fenótipo,crioscopia
3768,fenótipo,esperar
3769,fenótipo,confiança
3770,arroxear,toxina
3771,arroxear,berne
3772,arroxear,armadilha
3773,arroxear,cauda
3774,arroxear,fertilização
3775,arroxear,mosca
3776,arroxear,capitata
3777,arroxear,aspersão
3778,arroxear,luz
3779,arroxear,galpão
3780,ventilar,casca
3781,ventilar,laboratório
3782,ventilar,fermentar
3783,ventilar,portador
3784,ventilar,madeira
3785,ventilar,baia
3786,ventilar,abdômen
3787,ventilar,substância
3788,ventilar,ventilação
3789,ventilar,órgão
3790,calor,oferecer
3791,calor,vermifugação
3792,calor,calórico
3793,calor,geladeira
3794,calor,campilobacteriose
3795,calor,interferir
3796,calor,gargalo
3797,calor,insumo
3798,calor,cobrir
3799,calor,ovulação
3800,sadio,contaminação
3801,sadio,transmissão
3802,sadio,bacteriano
3803,sadio,via
3804,sadio,infeccioso
3805,sadio,odor
3806,sadio,rançoso
3807,sadio,frasco
3808,sadio,velho
3809,sadio,lento
3810,febre,intestino
3811,febre,açúcar
3812,febre,prescrever
3813,febre,ar
3814,febre,partícula
3815,febre,iodofórmio
3816,febre,cortar
3817,febre,cordão
3818,febre,médico
3819,febre,casa
3820,detergente,indesejável
3821,detergente,tubulação
3822,detergente,óxido
3823,detergente,acidose
3824,detergente,suplemento
3825,detergente,salinidade
3826,detergente,cobre
3827,detergente,novilha
3828,detergente,demanda
3829,detergente,trator
3830,campilobacteriose,casco
3831,campilobacteriose,insumo
3832,campilobacteriose,oferecer
3833,campilobacteriose,comercial
3834,campilobacteriose,sombrite
3835,campilobacteriose,bulbo
3836,campilobacteriose,célula
3837,campilobacteriose,calor
3838,campilobacteriose,umbilical
3839,campilobacteriose,conservante
3840,vegetação,dormência
3841,vegetação,afecção
3842,vegetação,pus
3843,vegetação,arquitetura
3844,vegetação,análise
3845,vegetação,preparar
3846,vegetação,método
3847,vegetação,carga
3848,vegetação,macio
3849,vegetação,foliar
3850,fertirrigação,bolsa
3851,fertirrigação,ver
3852,fertirrigação,tampão
3853,fertirrigação,reciclável
3854,fertirrigação,modo
3855,fertirrigação,nuclear
3856,fertirrigação,estéril
3857,fertirrigação,somático
3858,fertirrigação,maneira
3859,fertirrigação,tricomonose
3860,embrionário,glândula
3861,embrionário,homeopático
3862,embrionário,raspar
3863,embrionário,mililitro
3864,embrionário,rancificação
3865,embrionário,barato
3866,embrionário,tanchagem
3867,embrionário,organismo
3868,embrionário,aeração
3869,embrionário,subterrâneo
3870,reflexo,praga
3871,reflexo,superpastejo
3872,reflexo,panicum
3873,reflexo,sugador
3874,reflexo,erosão
3875,reflexo,samambaia
3876,reflexo,gênero
3877,reflexo,cigarra
3878,reflexo,palatabilidade
3879,reflexo,plantar
3880,nucleotídeo,parâmetro
3881,nucleotídeo,chorumar
3882,nucleotídeo,nuclear
3883,nucleotídeo,reciclável
3884,nucleotídeo,transgênico
3885,nucleotídeo,maneira
3886,nucleotídeo,sapé
3887,nucleotídeo,arroxear
3888,nucleotídeo,subtropical
3889,nucleotídeo,cor
3890,pastagem,solo
3891,pastagem,forrageira
3892,pastagem,forrageiro
3893,pastagem,plantio
3894,pastagem,pastejo
3895,pastagem,gramínea
3896,pastagem,semente
3897,pastagem,minutiflora
3898,pastagem,braquiária
3899,pastagem,semeadura
3900,preparar,pus
3901,preparar,floração
3902,preparar,raiz
3903,preparar,estolonífera
3904,preparar,inseto
3905,preparar,método
3906,preparar,vegetação
3907,preparar,foliar
3908,preparar,inimigo
3909,preparar,macio
3910,macega,queda
3911,macega,hipoclorito
3912,macega,anticorpo
3913,macega,safra
3914,macega,micronutriente
3915,macega,organizar
3916,macega,tristeza
3917,macega,nutricional
3918,macega,fósforo
3919,macega,anemia
3920,subclínico,palpação
3921,subclínico,preventivo
3922,subclínico,nutrir
3923,subclínico,raspar
3924,subclínico,medida
3925,subclínico,embrionário
3926,subclínico,intramamária
3927,subclínico,microbiológico
3928,subclínico,homeopático
3929,subclínico,microbiana
3930,calórico,interferir
3931,calórico,calor
3932,calórico,geladeira
3933,calórico,vermifugação
3934,calórico,enxertar
3935,calórico,oferecer
3936,calórico,vaginal
3937,calórico,descer
3938,calórico,fraco
3939,calórico,gargalo
3940,digestivo,certo
3941,digestivo,protease
3942,digestivo,frio
3943,digestivo,amarelar
3944,digestivo,principal
3945,digestivo,reação
3946,digestivo,acesso
3947,digestivo,ráquis
3948,digestivo,entrada
3949,digestivo,parede
3950,maternidade,pico
3951,maternidade,prenhe
3952,maternidade,fase
3953,maternidade,teor
3954,maternidade,adocicar
3955,maternidade,seco
3956,maternidade,concentração
3957,maternidade,motivo
3958,maternidade,vedação
3959,maternidade,comer
3960,componente,molecular
3961,componente,régua
3962,componente,parâmetro
3963,componente,lodo
3964,componente,durabilidade
3965,componente,nucleotídeo
3966,componente,subtropical
3967,componente,compostagem
3968,componente,anaeróbio
3969,componente,alvenaria
3970,morte,doença
3971,morte,equino
3972,morte,helminto
3973,morte,sintoma
3974,morte,úmer
3975,morte,doente
3976,morte,radiação
3977,morte,cestoide
3978,morte,administração
3979,morte,boca
3980,enxertar,manual
3981,enxertar,cru
3982,enxertar,mecânico
3983,enxertar,vaginal
3984,enxertar,fasciolose
3985,enxertar,útil
3986,enxertar,droga
3987,enxertar,frasco
3988,enxertar,espermático
3989,enxertar,respiração
3990,rinotraqueítar,rendimento
3991,rinotraqueítar,aminoácido
3992,rinotraqueítar,metionina
3993,rinotraqueítar,amônio
3994,rinotraqueítar,viral
3995,rinotraqueítar,aminar
3996,rinotraqueítar,respiratório
3997,rinotraqueítar,gesso
3998,rinotraqueítar,globulina
3999,rinotraqueítar,caseína
4000,avear,aveia
4001,avear,gradagem
4002,avear,rasteiro
4003,avear,invasor
4004,avear,cultura
4005,avear,gramíneo
4006,avear,gênero
4007,avear,erosão
4008,avear,sulco
4009,avear,ressemeadura
4010,ovo,temperatura
4011,ovo,carrapaticida
4012,ovo,butírico
4013,ovo,regra
4014,ovo,herbáceo
4015,ovo,mosca
4016,ovo,rizoma
4017,ovo,endereço
4018,ovo,larva
4019,ovo,parte
4020,gene,mocho
4021,gene,reprodutor
4022,gene,chifre
4023,gene,heterozigoto
4024,gene,descendente
4025,gene,orientar
4026,gene,segregação
4027,gene,monta
4028,gene,confiança
4029,gene,resistente
4030,fraco,descer
4031,fraco,tricomonose
4032,fraco,droga
4033,fraco,oócito
4034,fraco,exame
4035,fraco,mecânico
4036,fraco,vitro
4037,fraco,liber
4038,fraco,oferecer
4039,fraco,geladeira
4040,irmão,núcleo
4041,irmão,animal
4042,irmão,macho
4043,irmão,acasalar
4044,irmão,fêmeo
4045,irmão,ectoparasita
4046,irmão,sexado
4047,irmão,esperar
4048,irmão,pelagem
4049,irmão,fêmea
4050,raça,holandês
4051,raça,zebuína
4052,raça,cruzamento
4053,raça,heterose
4054,raça,gir
4055,raça,genético
4056,raça,guzerá
4057,raça,guzer
4058,raça,progênie
4059,raça,mestiço
4060,anemia,miíase
4061,anemia,organizar
4062,anemia,lona
4063,anemia,fitoterápico
4064,anemia,ensilar
4065,anemia,compactação
4066,anemia,serragem
4067,anemia,cisticercose
4068,anemia,agente
4069,anemia,nutricional
4070,apetite,coliforme
4071,apetite,corrente
4072,apetite,diarreia
4073,apetite,aureu
4074,apetite,micuim
4075,apetite,parasitose
4076,apetite,edema
4077,apetite,raio
4078,apetite,proporção
4079,apetite,incidência
4080,agudo,oxigênio
4081,agudo,abrigo
4082,agudo,médico
4083,agudo,fabricante
4084,agudo,graxo
4085,agudo,sol
4086,agudo,confinar
4087,agudo,tratamento
4088,agudo,deslocamento
4089,agudo,entrar
4090,magra,inseminador
4091,magra,perder
4092,magra,uterino
4093,magra,subnutrição
4094,magra,tostar
4095,magra,desmamar
4096,magra,parir
4097,magra,feto
4098,magra,estresse
4099,magra,anestro
4100,lactose,pelar
4101,lactose,metabólico
4102,lactose,trocar
4103,lactose,excesso
4104,lactose,salobrar
4105,lactose,tostar
4106,lactose,feto
4107,lactose,telefone
4108,lactose,bicarbonato
4109,lactose,fibra
4110,reação,acesso
4111,reação,perene
4112,reação,fungo
4113,reação,caixa
4114,reação,digestivo
4115,reação,desidratação
4116,reação,certo
4117,reação,principal
4118,reação,colmo
4119,reação,banho
4120,tomada,garantir
4121,tomada,pesar
4122,tomada,cromossomo
4123,tomada,orelha
4124,tomada,homeopatia
4125,tomada,vacinar
4126,tomada,heterozigoto
4127,tomada,aquoso
4128,tomada,confiança
4129,tomada,procedimento
4130,cruzar,cruza
4131,cruzar,tricros
4132,cruzar,acasalamento
4133,cruzar,fêmea
4134,cruzar,aptidão
4135,cruzar,puro
4136,cruzar,filho
4137,cruzar,zebu
4138,cruzar,acasalar
4139,cruzar,zebuíno
4140,transgênico,nuclear
4141,transgênico,fenotípico
4142,transgênico,ver
4143,transgênico,reciclável
4144,transgênico,estéril
4145,transgênico,nucleotídeo
4146,transgênico,mitocondrial
4147,transgênico,pesar
4148,transgênico,fertirrigação
4149,transgênico,sapé
4150,obeso,lembrar
4151,obeso,demora
4152,obeso,acidose
4153,obeso,armazenamento
4154,obeso,espessura
4155,obeso,prolapso
4156,obeso,confinar
4157,obeso,marcação
4158,obeso,ovário
4159,obeso,hormônio
4160,metabólico,pelar
4161,metabólico,excesso
4162,metabólico,lactose
4163,metabólico,trocar
4164,metabólico,lembrar
4165,metabólico,dosagem
4166,metabólico,sucedâneo
4167,metabólico,bicarbonato
4168,metabólico,salobrar
4169,metabólico,imunológico
4170,coçar,sonda
4171,coçar,mestiço
4172,coçar,guzerá
4173,coçar,gir
4174,coçar,holandês
4175,coçar,zebu
4176,coçar,aptidão
4177,coçar,cruza
4178,coçar,fêmea
4179,coçar,zebuína
4180,sexado,ectoparasita
4181,sexado,crioscopia
4182,sexado,embrião
4183,sexado,genoma
4184,sexado,esperar
4185,sexado,macho
4186,sexado,mãe
4187,sexado,sexo
4188,sexado,procurar
4189,sexado,descendente
4190,funcionar,farinha
4191,funcionar,dose
4192,funcionar,enzima
4193,funcionar,bezerreiro
4194,funcionar,boca
4195,funcionar,geada
4196,funcionar,iodar
4197,funcionar,substância
4198,funcionar,sabor
4199,funcionar,bactéria
4200,herbáceo,durabilidade
4201,herbáceo,butírico
4202,herbáceo,pressãar
4203,herbáceo,ovo
4204,herbáceo,temperatura
4205,herbáceo,biológico
4206,herbáceo,carrapaticida
4207,herbáceo,haste
4208,herbáceo,mosca
4209,herbáceo,rizoma
4210,modo,fita
4211,modo,ferramenta
4212,modo,estéril
4213,modo,grande
4214,modo,ver
4215,modo,transmissão
4216,modo,fertirrigação
4217,modo,gel
4218,modo,tampão
4219,modo,físico
4220,organizar,nutricional
4221,organizar,cisticercose
4222,organizar,consumir
4223,organizar,hipoclorito
4224,organizar,tristeza
4225,organizar,cortar
4226,organizar,freezer
4227,organizar,anemia
4228,organizar,lona
4229,organizar,operação
4230,perda,desmame
4231,perda,mamário
4232,perda,microbiana
4233,perda,limpo
4234,perda,balde
4235,perda,secar
4236,perda,adocicar
4237,perda,feto
4238,perda,tostar
4239,perda,basar
4240,bom,híbrido
4241,bom,placa
4242,bom,estolão
4243,bom,cespitoso
4244,bom,veneno
4245,bom,cobertura
4246,bom,elétrica
4247,bom,efeito
4248,bom,palatável
4249,bom,fertilização
4250,fenação,árvore
4251,fenação,orgânico
4252,fenação,inimigo
4253,fenação,arborização
4254,fenação,guandu
4255,fenação,pássaro
4256,fenação,lei
4257,fenação,arquitetura
4258,fenação,coccidiose
4259,fenação,eletroejaculação
4260,obtenção,sexo
4261,obtenção,cesariana
4262,obtenção,doador
4263,obtenção,fluxo
4264,obtenção,clonagem
4265,obtenção,embrião
4266,obtenção,técnico
4267,obtenção,herdar
4268,obtenção,perfil
4269,obtenção,hereditário
4270,recolher,piquete
4271,recolher,rotacionar
4272,recolher,couro
4273,recolher,silo
4274,recolher,teto
4275,recolher,compactação
